priority,gap_score,company,company_product_count,company_priority_rank,brand,standard_product_name,product_id,seed_record_id,product_family_ids,track,form,technology,material_or_energy,verification_status,source_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,spec_tier_A,spec_tier_B,spec_tier_C,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,evidence_mix,issues,recommended_next_action
P2,48,Hugel,9,,The Chaeum Premium No.4,HA Filler for Volume,prod_d354284a3d37,REC_0880,pf_7b4a28f5e67b,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",13,0,56,0,22,34,3,0,0,18,https://www.acemedicalwholesale.com/product/the-chaeum-premium-no-4,https://www.hugel-inc.net/,https://www.mjsmedicals.com/product/chaeum-premium-4/,official_site_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Aliaxin EV,HA Filler Essential Volume,prod_9e2dd4fc5acd,REC_0892,pf_f542e890d1d9,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",11,0,35,0,11,24,3,0,0,15,https://alphabotox.org/product/aliaxin-ev/,https://dermahubshop.com/catalog/brands/aliaxin/aliaxin-ev/,https://www.ibsagermany.de/produkte/aliaxin-ev.html,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Aliaxin FL,HA Filler for Fine Lines,prod_52f4ab445fea,REC_0889,pf_5c12dda754df,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",13,0,41,0,14,27,3,0,0,18,https://alphabotox.org/product/aliaxin-fl/,https://www.consultingroom.com/treatment/aliaxin/,https://dermahubshop.com/catalog/brands/aliaxin/aliaxin-fl/,ce_notified_body_certificate:5; official_site_spec_candidate:3; official_search_excerpt_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Aliaxin GP,HA Filler Global Performance,prod_edc4e0d05136,REC_0891,pf_f316ea24d1d7,EBD,Radiofrequency,Hyaluronic Acid,Hyaluronic Acid,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",9,0,22,0,3,19,2,0,0,15,https://www.consultingroom.com/treatment/aliaxin/,https://www.consultingroom.com/treatment/aliaxin/,https://www.ibsaderma.fr/en/aliaxin/aliaxin-gp/,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Aliaxin SR,HA Filler Shape & Restore,prod_f9a3abc82eee,REC_0890,pf_46e540cb8852,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",11,0,66,0,17,49,10,0,0,18,https://alphabotox.org/product/aliaxin-sr/,https://glowhealth.eu/product/aliaxin-sr-shape-and-restore-22-5mg-ml-2-1ml-prefilled-syringe/,https://shop.ibsaderma.de/aliaxin-sr-shape-restore,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Aliaxin SV,HA Filler Superior Volume,prod_4d2b80429838,REC_0893,pf_c751840fdbd7,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",10,0,39,0,17,22,3,0,0,18,https://epharma-me.com/product/aliaxin-sv/,https://www.eriomed.com/product/aliaxin-sv-superior-volume-1-1ml/,https://shop.ibsaderma.de/aliaxin-sv-superior-volume,ce_notified_body_certificate:5; official_site_spec_candidate:3; official_search_excerpt_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Ialuset,HA Wound Healing Series,prod_d89f89c44ccf,REC_0896,pf_49f70a80c90f,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",11,0,24,0,4,20,5,0,0,18,https://www.businessdevelopment.ibsagroup.com/licensing/dermatology/,https://ialuset-eu.com/,https://apps.hcisolutions.ch/sds/phc/5943290/doc,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Profhilo Body,HA Bio-Remodeling for Body,prod_4077ef8059fe,REC_0888,pf_4ef570fe75d8,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",15,0,37,0,14,23,0,0,0,9,https://www.consultingroom.com/treatment/profhilo,https://shopibsadermabaltic.com/profhilo-body/,https://shop.ibsaderma.de/profhilo-body-kit-2,official_site_spec_candidate:3; ce_notified_body_certificate:3; official_search_excerpt_spec_candidate:2; company_ce_documents:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Profhilo Structura,HA for Fat Tissue Repair,prod_fc75ecb9d77a,REC_0887,pf_e358840f2bc7,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",11,0,22,0,9,13,4,0,0,18,https://dermalms.com/product/profhilo-structura/,https://dermalms.com/product/profhilo-structura/,https://shop.ibsaderma.de/profhilo-structura,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Viscoderm Hydrobooster,Crosslinked HA Dynamic Areas,prod_7969e2fffe78,REC_0894,pf_18e0195f6fb6,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",11,0,53,0,16,37,8,0,0,9,https://bodypharm.eu/en/viscoderm-hydrobooster-1-x-1-1ml/,https://dermahubshop.com/catalog/mesotherapy/viscoderm-skinbooster/,https://shop.ibsaderma.de/viscoderm-hydrobooster,official_search_excerpt_spec_candidate:3; ce_notified_body_certificate:3; official_site_spec_candidate:2; company_ce_documents:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,IBSA Derma,14,,Viscoderm Skinko E,Enhanced Mesotherapy Cocktail,prod_1c145f78da2e,REC_0895,pf_f3e2613a5b9a,Injectables,Mesotherapy,Mesotherapy,Mesotherapy,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",11,0,30,0,6,24,1,0,0,9,https://www.barcelonaklinikka.fi/en/viscoderm-skinkoe-treatment/,https://www.ibsaderma.sklep.pl/viscoderm-skinko-e/,https://www.consultingroom.com/Treatment/viscoderm-skinko,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:3; company_ce_documents:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,InMode,17,,AccuTite,Precision RFAL for Small Areas,prod_98f9e82486da,REC_0845,pf_1e8855d553fc,EBD,Radiofrequency,Bipolar RF,Bipolar RF,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",10,0,24,0,2,22,0,0,0,18,https://www.globenewswire.com/news-release/2019/04/15/1803967/0/en/InMode-Launches-AccuTite-Newest-Minimally-Invasive-Technology.html,https://inmodemd.de/technology_cat/bodytite-facetite-accutite-igniterf/,https://inmodemd.co.uk/workstation/igniterf/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,InMode,17,,DiolazeXL MAX,Enhanced Diode Hair Removal,prod_9f7183105911,REC_0842,pf_505edb09afa4,EBD,Laser,Diode Laser,Diode Laser,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",12,0,13,0,1,12,0,0,0,30,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/TextResults.cfm?dls=271&pf=0&pn=10&q=UmFkaW8gZnJlcXVlbmN5IEdlbmVyYXRvcg%3D%3D&rcount=663&sc=ena,https://www.inmodemd.co.uk/diolazexl/,https://inmodemd.com/about/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,InMode,17,,EmpowerRF,Womens Wellness Platform,prod_20e7c2bea8c8,REC_0843,pf_d9eb8b068031,EBD,Radiofrequency,Bipolar RF,Bipolar RF,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",12,0,23,0,1,22,0,0,0,18,https://data.zhupiter.com/oddt/16629609/%E7%9B%88%E5%AA%84%E7%89%B9-%E5%BC%95%E5%8A%9B%E7%B3%BB%E7%B5%B1%E5%8F%8A%E5%85%B6%E9%99%84%E4%BB%B6/,https://inmodemd.co.uk/workstation/empowerrf/,https://www.prnewswire.com/il/news-releases/inmode-receives-health-canada-certification-of-empowerrf-womens-wellness-technology-301568355.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,InMode,17,,Lumecca Peak,Enhanced IPL,prod_6343d7f871e8,REC_0839,pf_94247403cb5f,EBD,IPL,IPL,IPL,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",12,0,25,0,8,17,0,0,0,30,https://www.acajou.co.nz/inmode-lumecca-peak-skin-treatment/,https://inmodemd.in/pigmentation-vascular/,https://inmodemd.com/about/,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,InMode,17,,Solaria,Fractional CO2 Laser,prod_9d164b78897f,REC_0841,pf_142a5ffa3a66,EBD,Laser,CO2 Laser,CO2 Laser,official_product_page_cross_checked,"seed_from_workbook, official_product_page",12,0,17,0,6,11,1,0,0,15,https://www.abbraccimedspa.com/treatments/co2-laser/,https://www.abbraccimedspa.com/treatments/co2-laser/,https://www.ce-certification.us/notified-body.html,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,InMode,17,,Triton,Triton Duo (755/810/1064),prod_ffc6c1c04170,REC_0711,pf_218515de431a,EBD,Other EBD,[多波长脱毛] 世界上第一款“多波长混合发射”的高功率脱毛机（例如同时发射 810+1064），适合深肤色和顽固毛发。,[多波长脱毛] 世界上第一款“多波长混合发射”的高功率脱毛机（例如同时发射 810+1064），适合深肤色和顽固毛发。,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",15,0,42,0,6,36,0,0,0,18,https://407.com.tw/post_service/triton/,https://www.inmode.com.au/blogs/news/infinite-possibilities-how-triton-addresses-all-skin-types-and-tones,https://kategorizacia.mzsr.sk/Pomocky/Download/RequestAttachment/126334,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,InMode,17,,Triton,Multi-Wavelength Hair Removal,prod_e6af61526a83,REC_0844,pf_62914250d51f,EBD,Laser,Diode Laser,Diode Laser,official_document_cross_checked,"seed_from_workbook, official_product_document, official_product_page",9,0,25,0,3,22,0,0,0,18,https://www.bintanglasers.com/shop/genuine-2021-inmode-triton/,https://www.inmode.com.au/blogs/news/infinite-possibilities-how-triton-addresses-all-skin-types-and-tones,https://kategorizacia.mzsr.sk/Pomocky/Download/RequestAttachment/126334,official_search_excerpt_spec_candidate:5; ce_notified_body_certificate:5,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Medytox,9,,Neuramis Deep,HA Filler 20mg/ml,prod_88adbabfca4e,REC_0885,pf_5b5bc6f86b67,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",12,0,103,0,29,74,4,0,0,18,https://dermadirect.com/product/neuramis-deep/,http://www.medytoxacademy.com/page/neuramis,https://www.koreabiomed.com/news/articleView.html?idxno=31262,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Medytox,9,,Neuramis Light,HA Filler for Superficial,prod_d9e270e32e4c,REC_0884,pf_10d17cb84933,EBD,Radiofrequency,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",15,0,89,0,24,65,6,0,0,18,https://cosmetix.eu/en/products/neuramis-light-lidocaine-1-ml-15.html,https://k-cosmoprof.com/index.php?product_id=98&route=product%2Fproduct,https://www.koreabiomed.com/news/articleView.html?idxno=31262,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:4; official_site_spec_candidate:1,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
P2,48,Medytox,9,,Neuramis Volume,HA Filler for Volume,prod_404084cc36eb,REC_0886,pf_ebd08d9dd266,Injectables,Dermal Filler,Hyaluronic Acid,Hyaluronic Acid,official_product_and_spec_cross_checked,"seed_from_workbook, official_product_document, official_product_page, official_spec_candidate",15,0,93,0,32,61,5,0,0,18,https://www.cosmeticsaesthetic.com/item/Neuramis-Volume,https://medspamania.com/products/neuramis-with-lidocaine,https://www.medytox.com/page/neuramis_en?site_id=en,ce_notified_body_certificate:5; official_search_excerpt_spec_candidate:3; official_site_spec_candidate:2,no_registration_evidence | no_official_indication | no_reviewed_differentiator | priority_company | has_review_leads,"Review regulator/CE/FDA candidates; promote only official certificate, IFU, FDA, EUDAMED, or label evidence."
